crop_id,soil_type,seedling_stage,moi,temp,humidity,result
carrot,clay soil,flowering,44,26,75.0,1
carrot,clay soil,flowering,45,27,72.0,1
carrot,clay soil,flowering,46,28,69.0,1
carrot,clay soil,flowering,47,29,66.0,1
carrot,clay soil,flowering,48,30,63.0,1
carrot,clay soil,flowering,49,31,60.0,1
carrot,clay soil,flowering,50,32,57.0,1
carrot,clay soil,flowering,51,33,54.0,1
carrot,clay soil,flowering,52,34,51.0,1
carrot,clay soil,flowering,53,35,48.0,1
carrot,clay soil,flowering,54,36,45.0,1
carrot,clay soil,flowering,55,37,42.0,1
carrot,clay soil,flowering,56,38,39.0,1
carrot,clay soil,flowering,57,39,36.0,1
carrot,clay soil,flowering,58,40,33.0,1
carrot,clay soil,flowering,59,41,30.0,1
carrot,clay soil,flowering,60,42,27.0,1
carrot,clay soil,flowering,61,43,24.0,1
carrot,clay soil,flowering,62,44,21.0,1
carrot,clay soil,flowering,63,45,18.0,1
carrot,clay soil,flowering,64,46,15.0,1
carrot,clay soil,flowering,65,25,76.0,1
carrot,clay soil,flowering,66,26,73.0,1
carrot,clay soil,flowering,67,27,70.0,1
carrot,clay soil,flowering,68,28,67.0,1
carrot,clay soil,flowering,69,29,64.0,1
carrot,clay soil,flowering,70,30,61.0,2
carrot,clay soil,flowering,71,31,58.0,2
carrot,clay soil,flowering,72,32,55.0,2
carrot,clay soil,flowering,73,33,52.0,2
carrot,clay soil,flowering,74,34,49.0,2
carrot,clay soil,flowering,75,35,46.0,2
carrot,clay soil,flowering,76,36,43.0,2
carrot,clay soil,flowering,77,37,40.0,2
carrot,clay soil,flowering,78,38,37.0,2
carrot,clay soil,flowering,79,39,34.0,2
carrot,clay soil,flowering,80,40,31.0,2
carrot,clay soil,flowering,81,25,80.0,0
carrot,clay soil,flowering,82,26,77.0,0
carrot,clay soil,flowering,83,27,74.0,0
carrot,clay soil,flowering,84,28,71.0,0
carrot,clay soil,flowering,85,29,68.0,0
carrot,clay soil,flowering,86,30,65.0,0
carrot,clay soil,flowering,87,31,62.0,0
carrot,clay soil,flowering,88,32,59.0,0
carrot,clay soil,flowering,89,33,56.0,0
carrot,clay soil,flowering,90,34,53.0,0
carrot,clay soil,flowering,91,35,50.0,0
carrot,clay soil,flowering,92,36,47.0,0
carrot,clay soil,flowering,93,37,44.0,0
carrot,clay soil,flowering,94,38,41.0,0
carrot,clay soil,flowering,95,39,38.0,0
carrot,clay soil,flowering,96,40,35.0,0
carrot,clay soil,flowering,97,41,32.0,0
carrot,clay soil,flowering,98,42,29.0,0
carrot,clay soil,flowering,99,43,26.0,0
carrot,clay soil,flowering,100,44,23.0,0
carrot,clay soil,pollination,1,45,20.0,1
carrot,clay soil,pollination,2,46,17.0,1
carrot,clay soil,pollination,3,25,78.0,1
carrot,clay soil,pollination,4,26,75.0,1
carrot,clay soil,pollination,5,27,72.0,1
carrot,clay soil,pollination,6,28,69.0,1
carrot,clay soil,pollination,7,29,66.0,1
carrot,clay soil,pollination,8,30,63.0,1
carrot,clay soil,pollination,9,31,60.0,1
carrot,clay soil,pollination,10,32,57.0,1
carrot,clay soil,pollination,11,33,54.0,1
carrot,clay soil,pollination,12,34,51.0,1
carrot,clay soil,pollination,13,35,48.0,1
carrot,clay soil,pollination,14,36,45.0,1
carrot,clay soil,pollination,15,37,42.0,1
carrot,clay soil,pollination,16,38,39.0,1
carrot,clay soil,pollination,17,39,36.0,1
carrot,clay soil,pollination,18,40,33.0,1
carrot,clay soil,pollination,19,41,30.0,1
carrot,clay soil,pollination,20,42,27.0,1
carrot,clay soil,pollination,21,43,24.0,1
carrot,clay soil,pollination,22,44,21.0,1
carrot,clay soil,pollination,23,45,18.0,1
carrot,clay soil,pollination,24,46,15.0,1
carrot,clay soil,pollination,25,25,76.0,1
carrot,clay soil,pollination,26,26,73.0,1
carrot,clay soil,pollination,27,27,70.0,1
carrot,clay soil,pollination,28,28,67.0,1
carrot,clay soil,pollination,29,29,64.0,1
carrot,clay soil,pollination,30,30,61.0,1
carrot,clay soil,pollination,31,31,58.0,1
carrot,clay soil,pollination,32,32,55.0,1
carrot,clay soil,pollination,33,33,52.0,1
carrot,clay soil,pollination,34,34,49.0,1
carrot,clay soil,pollination,35,35,46.0,1
carrot,clay soil,pollination,36,36,43.0,1
carrot,clay soil,pollination,37,37,40.0,1
carrot,clay soil,pollination,38,38,37.0,1
carrot,clay soil,pollination,39,39,34.0,1
carrot,clay soil,pollination,40,40,31.0,2
carrot,clay soil,pollination,41,25,80.0,2
carrot,clay soil,pollination,42,26,77.0,2
carrot,clay soil,pollination,43,27,74.0,2
carrot,clay soil,pollination,44,28,71.0,2
carrot,clay soil,pollination,45,29,68.0,2
carrot,clay soil,pollination,46,30,65.0,2
carrot,clay soil,pollination,47,31,62.0,2
carrot,clay soil,pollination,48,32,59.0,2
carrot,clay soil,pollination,49,33,56.0,2
carrot,clay soil,pollination,50,34,53.0,2
carrot,clay soil,pollination,51,35,50.0,0
carrot,clay soil,pollination,52,36,47.0,0
carrot,clay soil,pollination,53,37,44.0,0
carrot,clay soil,pollination,54,38,41.0,0
carrot,clay soil,pollination,55,39,38.0,0
carrot,clay soil,pollination,56,40,35.0,0
carrot,clay soil,pollination,57,41,32.0,0
carrot,clay soil,pollination,58,42,29.0,0
carrot,clay soil,pollination,59,43,26.0,0
carrot,clay soil,pollination,60,44,23.0,2
carrot,clay soil,pollination,61,45,20.0,2
carrot,clay soil,pollination,62,46,17.0,2
carrot,clay soil,pollination,63,25,78.0,2
carrot,clay soil,pollination,64,26,75.0,2
carrot,clay soil,pollination,65,27,72.0,2
carrot,clay soil,pollination,66,28,69.0,2
carrot,clay soil,pollination,67,29,66.0,2
carrot,clay soil,pollination,68,30,63.0,2
carrot,clay soil,pollination,69,31,60.0,2
carrot,clay soil,pollination,70,32,57.0,2
carrot,clay soil,pollination,71,33,54.0,0
carrot,clay soil,pollination,72,34,51.0,0
carrot,clay soil,pollination,73,35,48.0,0
carrot,clay soil,pollination,74,36,45.0,0
carrot,clay soil,pollination,75,37,42.0,0
carrot,clay soil,pollination,76,38,39.0,0
carrot,clay soil,pollination,77,39,36.0,0
carrot,clay soil,pollination,78,40,33.0,0
carrot,clay soil,pollination,79,41,30.0,0
carrot,clay soil,pollination,80,42,27.0,0
carrot,clay soil,pollination,81,43,24.0,0
carrot,clay soil,pollination,82,44,21.0,0
carrot,clay soil,pollination,83,45,18.0,0
carrot,clay soil,pollination,84,46,15.0,0
carrot,clay soil,pollination,85,25,76.0,0
carrot,clay soil,pollination,86,26,73.0,0
carrot,clay soil,pollination,87,27,70.0,0
carrot,clay soil,pollination,88,28,67.0,0
carrot,clay soil,pollination,89,29,64.0,0
carrot,clay soil,pollination,90,30,61.0,0
carrot,clay soil,pollination,91,31,58.0,0
carrot,clay soil,pollination,92,32,55.0,0
carrot,clay soil,pollination,93,33,52.0,0
carrot,clay soil,pollination,94,34,49.0,0
carrot,clay soil,pollination,95,35,46.0,0
carrot,clay soil,pollination,96,36,43.0,0
carrot,clay soil,pollination,97,37,40.0,0
carrot,clay soil,pollination,98,38,37.0,0
carrot,clay soil,pollination,99,39,34.0,0
carrot,clay soil,pollination,100,40,31.0,0
tomato,loam soil,germination,1,25,80.0,1
tomato,loam soil,germination,2,26,77.0,1
tomato,loam soil,germination,3,27,74.0,1
tomato,loam soil,germination,4,28,71.0,1
tomato,loam soil,germination,5,29,68.0,1
tomato,loam soil,germination,6,30,65.0,1
tomato,loam soil,germination,7,31,62.0,1
tomato,loam soil,germination,8,32,59.0,1
tomato,loam soil,germination,9,33,56.0,1
tomato,loam soil,germination,10,34,53.0,1
tomato,loam soil,germination,11,35,50.0,1
tomato,loam soil,germination,12,36,47.0,1
tomato,loam soil,germination,13,37,44.0,1
tomato,loam soil,germination,14,38,41.0,1
tomato,loam soil,germination,15,39,38.0,1
tomato,loam soil,germination,16,40,35.0,1
tomato,loam soil,germination,17,41,32.0,1
tomato,loam soil,germination,18,42,29.0,1
tomato,loam soil,germination,19,43,26.0,1
tomato,loam soil,germination,20,44,23.0,1
tomato,loam soil,germination,21,45,20.0,1
tomato,loam soil,germination,22,46,17.0,1
tomato,loam soil,germination,23,25,78.0,1
tomato,loam soil,germination,24,26,75.0,1
tomato,loam soil,germination,25,27,72.0,1
tomato,loam soil,germination,26,28,69.0,1
tomato,loam soil,germination,27,29,66.0,1
tomato,loam soil,germination,28,30,63.0,1
tomato,loam soil,germination,29,31,60.0,1
tomato,loam soil,germination,30,32,57.0,1
tomato,loam soil,germination,31,33,54.0,1
tomato,loam soil,germination,32,34,51.0,1
tomato,loam soil,germination,33,35,48.0,1
tomato,loam soil,germination,34,36,45.0,1
tomato,loam soil,germination,35,37,42.0,1
tomato,loam soil,germination,36,38,39.0,1
tomato,loam soil,germination,37,39,36.0,1
tomato,loam soil,germination,38,40,33.0,1
tomato,loam soil,germination,39,41,30.0,1
tomato,loam soil,germination,40,42,27.0,1
tomato,loam soil,germination,41,43,24.0,1
tomato,loam soil,germination,42,44,21.0,1
tomato,loam soil,germination,43,45,18.0,1
tomato,loam soil,germination,44,46,15.0,1
tomato,loam soil,germination,45,25,76.0,1
tomato,loam soil,germination,46,26,73.0,1
tomato,loam soil,germination,47,27,70.0,1
tomato,loam soil,germination,48,28,67.0,1
tomato,loam soil,germination,49,29,64.0,1
tomato,loam soil,germination,50,30,61.0,1
tomato,loam soil,germination,51,31,58.0,1
tomato,loam soil,germination,52,32,55.0,1
tomato,loam soil,germination,53,33,52.0,1
tomato,loam soil,germination,54,34,49.0,1
tomato,loam soil,germination,55,35,46.0,1
tomato,loam soil,germination,56,36,43.0,1
tomato,loam soil,germination,57,37,40.0,1
tomato,loam soil,germination,58,38,37.0,1
tomato,loam soil,germination,59,39,34.0,1
tomato,loam soil,germination,60,40,31.0,1
tomato,loam soil,germination,61,25,80.0,1
tomato,loam soil,germination,62,26,77.0,1
tomato,loam soil,germination,63,27,74.0,1
tomato,loam soil,germination,64,28,71.0,1
tomato,loam soil,germination,65,29,68.0,1
tomato,loam soil,germination,66,30,65.0,1
tomato,loam soil,germination,67,31,62.0,1
tomato,loam soil,germination,68,32,59.0,1
tomato,loam soil,germination,69,33,56.0,1
tomato,loam soil,germination,70,34,53.0,2
tomato,loam soil,germination,71,35,50.0,2
tomato,loam soil,germination,72,36,47.0,2
tomato,loam soil,germination,73,37,44.0,2
tomato,loam soil,germination,74,38,41.0,2
tomato,loam soil,germination,75,39,38.0,2
tomato,loam soil,germination,76,40,35.0,2
tomato,loam soil,germination,77,41,32.0,2
tomato,loam soil,germination,78,42,29.0,2
tomato,loam soil,germination,79,43,26.0,2
tomato,loam soil,germination,80,44,23.0,2
tomato,loam soil,germination,81,45,20.0,0
tomato,loam soil,germination,82,46,17.0,0
tomato,loam soil,germination,83,25,78.0,0
tomato,loam soil,germination,84,26,75.0,0
tomato,loam soil,germination,85,27,72.0,0
tomato,loam soil,germination,86,28,69.0,0
tomato,loam soil,germination,87,29,66.0,0
tomato,loam soil,germination,88,30,63.0,0
tomato,loam soil,germination,89,31,60.0,0
tomato,loam soil,germination,90,32,57.0,0
tomato,loam soil,germination,91,33,54.0,0
tomato,loam soil,germination,92,34,51.0,0
tomato,loam soil,germination,93,35,48.0,0
tomato,loam soil,germination,94,36,45.0,0
tomato,loam soil,germination,95,37,42.0,0
tomato,loam soil,germination,96,38,39.0,0
tomato,loam soil,germination,97,39,36.0,0
tomato,loam soil,germination,98,40,33.0,0
tomato,loam soil,germination,99,41,30.0,0
tomato,loam soil,germination,100,42,27.0,0
tomato,loam soil,seedling stage,1,43,24.0,1
tomato,loam soil,seedling stage,2,44,21.0,1
tomato,loam soil,seedling stage,3,45,18.0,1
tomato,loam soil,seedling stage,4,46,15.0,1
tomato,loam soil,seedling stage,5,25,76.0,1
tomato,loam soil,seedling stage,6,26,73.0,1
tomato,loam soil,seedling stage,7,27,70.0,1
tomato,loam soil,seedling stage,8,28,67.0,1
tomato,loam soil,seedling stage,9,29,64.0,1
tomato,loam soil,seedling stage,10,30,61.0,1
tomato,loam soil,seedling stage,11,31,58.0,1
tomato,loam soil,seedling stage,12,32,55.0,1
tomato,loam soil,seedling stage,13,33,52.0,1
tomato,loam soil,seedling stage,14,34,49.0,1
tomato,loam soil,seedling stage,15,35,46.0,1
tomato,loam soil,seedling stage,16,36,43.0,1
tomato,loam soil,seedling stage,17,37,40.0,1
tomato,loam soil,seedling stage,18,38,37.0,1
tomato,loam soil,seedling stage,19,39,34.0,1
tomato,loam soil,seedling stage,20,40,31.0,1
tomato,loam soil,seedling stage,21,25,80.0,1
tomato,loam soil,seedling stage,22,26,77.0,1
tomato,loam soil,seedling stage,23,27,74.0,1
tomato,loam soil,seedling stage,24,28,71.0,1
tomato,loam soil,seedling stage,25,29,68.0,1
tomato,loam soil,seedling stage,26,30,65.0,1
tomato,loam soil,seedling stage,27,31,62.0,1
tomato,loam soil,seedling stage,28,32,59.0,1
tomato,loam soil,seedling stage,29,33,56.0,1
tomato,loam soil,seedling stage,30,34,53.0,1
tomato,loam soil,seedling stage,31,35,50.0,1
tomato,loam soil,seedling stage,32,36,47.0,1
tomato,loam soil,seedling stage,33,37,44.0,1
tomato,loam soil,seedling stage,34,38,41.0,1
tomato,loam soil,seedling stage,35,39,38.0,1
tomato,loam soil,seedling stage,36,40,35.0,1
tomato,loam soil,seedling stage,37,41,32.0,1
tomato,loam soil,seedling stage,38,42,29.0,1
tomato,loam soil,seedling stage,39,43,26.0,1
tomato,loam soil,seedling stage,40,44,23.0,1
tomato,loam soil,seedling stage,41,45,20.0,1
tomato,loam soil,seedling stage,42,46,17.0,1
tomato,loam soil,seedling stage,43,25,78.0,1
tomato,loam soil,seedling stage,44,26,75.0,1
tomato,loam soil,seedling stage,45,27,72.0,1
tomato,loam soil,seedling stage,46,28,69.0,1
tomato,loam soil,seedling stage,47,29,66.0,1
tomato,loam soil,seedling stage,48,30,63.0,1
tomato,loam soil,seedling stage,49,31,60.0,1
tomato,loam soil,seedling stage,50,32,57.0,1
tomato,loam soil,seedling stage,51,33,54.0,1
tomato,loam soil,seedling stage,52,34,51.0,1
tomato,loam soil,seedling stage,53,35,48.0,1
tomato,loam soil,seedling stage,54,36,45.0,1
tomato,loam soil,seedling stage,55,37,42.0,1
tomato,loam soil,seedling stage,56,38,39.0,1
tomato,loam soil,seedling stage,57,39,36.0,1
tomato,loam soil,seedling stage,58,40,33.0,1
tomato,loam soil,seedling stage,59,41,30.0,1
tomato,loam soil,seedling stage,60,42,27.0,2
tomato,loam soil,seedling stage,61,43,24.0,2
tomato,loam soil,seedling stage,62,44,21.0,2
tomato,loam soil,seedling stage,63,45,18.0,2
tomato,loam soil,seedling stage,64,46,15.0,2
tomato,loam soil,seedling stage,65,25,76.0,2
tomato,loam soil,seedling stage,66,26,73.0,2
tomato,loam soil,seedling stage,67,27,70.0,2
tomato,loam soil,seedling stage,68,28,67.0,2
tomato,loam soil,seedling stage,69,29,64.0,2
tomato,loam soil,seedling stage,70,30,61.0,2
tomato,loam soil,seedling stage,71,31,58.0,0
tomato,loam soil,seedling stage,72,32,55.0,0
tomato,loam soil,seedling stage,73,33,52.0,0
tomato,loam soil,seedling stage,74,34,49.0,0
tomato,loam soil,seedling stage,75,35,46.0,0
tomato,loam soil,seedling stage,76,36,43.0,0
tomato,loam soil,seedling stage,77,37,40.0,0
tomato,loam soil,seedling stage,78,38,37.0,0
tomato,loam soil,seedling stage,79,39,34.0,0
tomato,loam soil,seedling stage,80,40,31.0,0
tomato,loam soil,seedling stage,81,25,80.0,0
tomato,loam soil,seedling stage,82,26,77.0,0
tomato,loam soil,seedling stage,83,27,74.0,0
tomato,loam soil,seedling stage,84,28,71.0,0
tomato,loam soil,seedling stage,85,29,68.0,0
tomato,loam soil,seedling stage,86,30,65.0,0
tomato,loam soil,seedling stage,87,31,62.0,0
tomato,loam soil,seedling stage,88,32,59.0,0
tomato,loam soil,seedling stage,89,33,56.0,0
tomato,loam soil,seedling stage,90,34,53.0,0
tomato,loam soil,seedling stage,91,35,50.0,0
tomato,loam soil,seedling stage,92,36,47.0,0
tomato,loam soil,seedling stage,93,37,44.0,0
tomato,loam soil,seedling stage,94,38,41.0,0
tomato,loam soil,seedling stage,95,39,38.0,0
tomato,loam soil,seedling stage,96,40,35.0,0
tomato,loam soil,seedling stage,97,41,32.0,0
tomato,loam soil,seedling stage,98,42,29.0,0
tomato,loam soil,seedling stage,99,43,26.0,0
tomato,loam soil,seedling stage,100,44,23.0,0
tomato,loam soil,vegetative growth / root or tuber development,1,45,20.0,1
tomato,loam soil,vegetative growth / root or tuber development,2,46,17.0,1
tomato,loam soil,vegetative growth / root or tuber development,3,25,78.0,1
tomato,loam soil,vegetative growth / root or tuber development,4,26,75.0,1
tomato,loam soil,vegetative growth / root or tuber development,5,27,72.0,1
tomato,loam soil,vegetative growth / root or tuber development,6,28,69.0,1
tomato,loam soil,vegetative growth / root or tuber development,7,29,66.0,1
tomato,loam soil,vegetative growth / root or tuber development,8,30,63.0,1
tomato,loam soil,vegetative growth / root or tuber development,9,31,60.0,1
tomato,loam soil,vegetative growth / root or tuber development,10,32,57.0,1
tomato,loam soil,vegetative growth / root or tuber development,11,33,54.0,1
tomato,loam soil,vegetative growth / root or tuber development,12,34,51.0,1
tomato,loam soil,vegetative growth / root or tuber development,13,35,48.0,1
tomato,loam soil,vegetative growth / root or tuber development,14,36,45.0,1
tomato,loam soil,vegetative growth / root or tuber development,15,37,42.0,1
tomato,loam soil,vegetative growth / root or tuber development,16,38,39.0,1
tomato,loam soil,vegetative growth / root or tuber development,17,39,36.0,1
tomato,loam soil,vegetative growth / root or tuber development,18,40,33.0,1
tomato,loam soil,vegetative growth / root or tuber development,19,41,30.0,1
tomato,loam soil,vegetative growth / root or tuber development,20,42,27.0,1
tomato,loam soil,vegetative growth / root or tuber development,21,43,24.0,1
tomato,loam soil,vegetative growth / root or tuber development,22,44,21.0,1
tomato,loam soil,vegetative growth / root or tuber development,23,45,18.0,1
tomato,loam soil,vegetative growth / root or tuber development,24,46,15.0,1
tomato,loam soil,vegetative growth / root or tuber development,25,25,76.0,1
tomato,loam soil,vegetative growth / root or tuber development,26,26,73.0,1
tomato,loam soil,vegetative growth / root or tuber development,27,27,70.0,1
tomato,loam soil,vegetative growth / root or tuber development,28,28,67.0,1
tomato,loam soil,vegetative growth / root or tuber development,29,29,64.0,1
tomato,loam soil,vegetative growth / root or tuber development,30,30,61.0,1
tomato,loam soil,vegetative growth / root or tuber development,31,31,58.0,1
tomato,loam soil,vegetative growth / root or tuber development,32,32,55.0,1
tomato,loam soil,vegetative growth / root or tuber development,33,33,52.0,1
tomato,loam soil,vegetative growth / root or tuber development,34,34,49.0,1
tomato,loam soil,vegetative growth / root or tuber development,35,35,46.0,1
tomato,loam soil,vegetative growth / root or tuber development,36,36,43.0,1
tomato,loam soil,vegetative growth / root or tuber development,37,37,40.0,1
tomato,loam soil,vegetative growth / root or tuber development,38,38,37.0,1
tomato,loam soil,vegetative growth / root or tuber development,39,39,34.0,1
tomato,loam soil,vegetative growth / root or tuber development,40,40,31.0,1
tomato,loam soil,vegetative growth / root or tuber development,41,25,80.0,1
tomato,loam soil,vegetative growth / root or tuber development,42,26,77.0,1
tomato,loam soil,vegetative growth / root or tuber development,43,27,74.0,1
tomato,loam soil,vegetative growth / root or tuber development,44,28,71.0,1
tomato,loam soil,vegetative growth / root or tuber development,45,29,68.0,1
tomato,loam soil,vegetative growth / root or tuber development,46,30,65.0,1
tomato,loam soil,vegetative growth / root or tuber development,47,31,62.0,1
tomato,loam soil,vegetative growth / root or tuber development,48,32,59.0,1
tomato,loam soil,vegetative growth / root or tuber development,49,33,56.0,1
tomato,loam soil,vegetative growth / root or tuber development,50,34,53.0,2
tomato,loam soil,vegetative growth / root or tuber development,51,35,50.0,2
tomato,loam soil,vegetative growth / root or tuber development,52,36,47.0,2
tomato,loam soil,vegetative growth / root or tuber development,53,37,44.0,2
tomato,loam soil,vegetative growth / root or tuber development,54,38,41.0,2
tomato,loam soil,vegetative growth / root or tuber development,55,39,38.0,2
tomato,loam soil,vegetative growth / root or tuber development,56,40,35.0,2
tomato,loam soil,vegetative growth / root or tuber development,57,41,32.0,2
tomato,loam soil,vegetative growth / root or tuber development,58,42,29.0,2
tomato,loam soil,vegetative growth / root or tuber development,59,43,26.0,2
tomato,loam soil,vegetative growth / root or tuber development,60,44,23.0,2
tomato,loam soil,vegetative growth / root or tuber development,61,45,20.0,0
tomato,loam soil,vegetative growth / root or tuber development,62,46,17.0,0
tomato,loam soil,vegetative growth / root or tuber development,63,25,78.0,0
tomato,loam soil,vegetative growth / root or tuber development,64,26,75.0,0
tomato,loam soil,vegetative growth / root or tuber development,65,27,72.0,0
tomato,loam soil,vegetative growth / root or tuber development,66,28,69.0,0
tomato,loam soil,vegetative growth / root or tuber development,67,29,66.0,0
tomato,loam soil,vegetative growth / root or tuber development,68,30,63.0,0
tomato,loam soil,vegetative growth / root or tuber development,69,31,60.0,0
tomato,loam soil,vegetative growth / root or tuber development,70,32,57.0,0
tomato,loam soil,vegetative growth / root or tuber development,71,33,54.0,0
tomato,loam soil,vegetative growth / root or tuber development,72,34,51.0,0
tomato,loam soil,vegetative growth / root or tuber development,73,35,48.0,0
tomato,loam soil,vegetative growth / root or tuber development,74,36,45.0,0
tomato,loam soil,vegetative growth / root or tuber development,75,37,42.0,0
tomato,loam soil,vegetative growth / root or tuber development,76,38,39.0,0
tomato,loam soil,vegetative growth / root or tuber development,77,39,36.0,0
tomato,loam soil,vegetative growth / root or tuber development,78,40,33.0,0
tomato,loam soil,vegetative growth / root or tuber development,79,41,30.0,0
tomato,loam soil,vegetative growth / root or tuber development,80,42,27.0,0
tomato,loam soil,vegetative growth / root or tuber development,81,43,24.0,0
tomato,loam soil,vegetative growth / root or tuber development,82,44,21.0,0
tomato,loam soil,vegetative growth / root or tuber development,83,45,18.0,0
tomato,loam soil,vegetative growth / root or tuber development,84,46,15.0,0
tomato,loam soil,vegetative growth / root or tuber development,85,25,76.0,0
tomato,loam soil,vegetative growth / root or tuber development,86,26,73.0,0
tomato,loam soil,vegetative growth / root or tuber development,87,27,70.0,0
tomato,loam soil,vegetative growth / root or tuber development,88,28,67.0,0
tomato,loam soil,vegetative growth / root or tuber development,89,29,64.0,0
tomato,loam soil,vegetative growth / root or tuber development,90,30,61.0,0
tomato,loam soil,vegetative growth / root or tuber development,91,31,58.0,0
tomato,loam soil,vegetative growth / root or tuber development,92,32,55.0,0
tomato,loam soil,vegetative growth / root or tuber development,93,33,52.0,0
tomato,loam soil,vegetative growth / root or tuber development,94,34,49.0,0
tomato,loam soil,vegetative growth / root or tuber development,95,35,46.0,0
tomato,loam soil,vegetative growth / root or tuber development,96,36,43.0,0
tomato,loam soil,vegetative growth / root or tuber development,97,37,40.0,0
tomato,loam soil,vegetative growth / root or tuber development,98,38,37.0,0
tomato,loam soil,vegetative growth / root or tuber development,99,39,34.0,0
tomato,loam soil,vegetative growth / root or tuber development,100,40,31.0,0
tomato,loam soil,flowering,1,25,80.0,1
tomato,loam soil,flowering,2,26,77.0,1
tomato,loam soil,flowering,3,27,74.0,1
tomato,loam soil,flowering,4,28,71.0,1
tomato,loam soil,flowering,5,29,68.0,1
tomato,loam soil,flowering,6,30,65.0,1
tomato,loam soil,flowering,7,31,62.0,1
tomato,loam soil,flowering,8,32,59.0,1
tomato,loam soil,flowering,9,33,56.0,1
tomato,loam soil,flowering,10,34,53.0,1
tomato,loam soil,flowering,11,35,50.0,1
tomato,loam soil,flowering,12,36,47.0,1
tomato,loam soil,flowering,13,37,44.0,1
tomato,loam soil,flowering,14,38,41.0,1
tomato,loam soil,flowering,15,39,38.0,1
tomato,loam soil,flowering,16,40,35.0,1
tomato,loam soil,flowering,17,41,32.0,1
tomato,loam soil,flowering,18,42,29.0,1
tomato,loam soil,flowering,19,43,26.0,1
tomato,loam soil,flowering,20,44,23.0,1
tomato,loam soil,flowering,21,45,20.0,1
tomato,loam soil,flowering,22,46,17.0,1
tomato,loam soil,flowering,23,25,78.0,1
tomato,loam soil,flowering,24,26,75.0,1
tomato,loam soil,flowering,25,27,72.0,1
tomato,loam soil,flowering,26,28,69.0,1
tomato,loam soil,flowering,27,29,66.0,1
tomato,loam soil,flowering,28,30,63.0,1
tomato,loam soil,flowering,29,31,60.0,1
tomato,loam soil,flowering,30,32,57.0,1
tomato,loam soil,flowering,31,33,54.0,1
tomato,loam soil,flowering,32,34,51.0,1
tomato,loam soil,flowering,33,35,48.0,1
tomato,loam soil,flowering,34,36,45.0,1
tomato,loam soil,flowering,35,37,42.0,1
tomato,loam soil,flowering,36,38,39.0,1
tomato,loam soil,flowering,37,39,36.0,1
tomato,loam soil,flowering,38,40,33.0,1
tomato,loam soil,flowering,39,41,30.0,1
tomato,loam soil,flowering,40,42,27.0,1
tomato,loam soil,flowering,41,43,24.0,1
tomato,loam soil,flowering,42,44,21.0,1
tomato,loam soil,flowering,43,45,18.0,1
tomato,loam soil,flowering,44,46,15.0,1
tomato,loam soil,flowering,45,25,76.0,1
tomato,loam soil,flowering,46,26,73.0,1
tomato,loam soil,flowering,47,27,70.0,1
tomato,loam soil,flowering,48,28,67.0,1
tomato,loam soil,flowering,49,29,64.0,1
tomato,loam soil,flowering,50,30,61.0,1
tomato,loam soil,flowering,51,31,58.0,1
tomato,loam soil,flowering,52,32,55.0,1
tomato,loam soil,flowering,53,33,52.0,1
tomato,loam soil,flowering,54,34,49.0,1
tomato,loam soil,flowering,55,35,46.0,1
tomato,loam soil,flowering,56,36,43.0,1
tomato,loam soil,flowering,57,37,40.0,1
tomato,loam soil,flowering,58,38,37.0,1
tomato,loam soil,flowering,59,39,34.0,1
tomato,loam soil,flowering,60,40,31.0,2
tomato,loam soil,flowering,61,25,80.0,2
tomato,loam soil,flowering,62,26,77.0,2
tomato,loam soil,flowering,63,27,74.0,2
tomato,loam soil,flowering,64,28,71.0,2
tomato,loam soil,flowering,65,29,68.0,2
tomato,loam soil,flowering,66,30,65.0,2
tomato,loam soil,flowering,67,31,62.0,2
tomato,loam soil,flowering,68,32,59.0,2
tomato,loam soil,flowering,69,33,56.0,2
tomato,loam soil,flowering,70,34,53.0,2
tomato,loam soil,flowering,71,35,50.0,0
tomato,loam soil,flowering,72,36,47.0,0
tomato,loam soil,flowering,73,37,44.0,0
tomato,loam soil,flowering,74,38,41.0,0
tomato,loam soil,flowering,75,39,38.0,0
tomato,loam soil,flowering,76,40,35.0,0
tomato,loam soil,flowering,77,41,32.0,0
tomato,loam soil,flowering,78,42,29.0,0
tomato,loam soil,flowering,79,43,26.0,0
tomato,loam soil,flowering,80,44,23.0,0
tomato,loam soil,flowering,81,45,20.0,0
tomato,loam soil,flowering,82,46,17.0,0
tomato,loam soil,flowering,83,25,78.0,0
tomato,loam soil,flowering,84,26,75.0,0
tomato,loam soil,flowering,85,27,72.0,0
tomato,loam soil,flowering,86,28,69.0,0
tomato,loam soil,flowering,87,29,66.0,0
tomato,loam soil,flowering,88,30,63.0,0
tomato,loam soil,flowering,89,31,60.0,0
tomato,loam soil,flowering,90,32,57.0,0
tomato,loam soil,flowering,91,33,54.0,0
tomato,loam soil,flowering,92,34,51.0,0
tomato,loam soil,flowering,93,35,48.0,0
tomato,loam soil,flowering,94,36,45.0,0
tomato,loam soil,flowering,95,37,42.0,0
tomato,loam soil,flowering,96,38,39.0,0
tomato,loam soil,flowering,97,39,36.0,0
tomato,loam soil,flowering,98,40,33.0,0
tomato,loam soil,flowering,99,41,30.0,0
tomato,loam soil,flowering,100,42,27.0,0
tomato,loam soil,pollination,1,43,24.0,1
tomato,loam soil,pollination,2,44,21.0,1
